Date,Open,High,Low,Close,Adj Close,Volume
2000-04-17,23.036100,23.777599,22.739500,23.530399,10.171764,22112400
2000-04-18,23.925900,24.271900,23.728201,23.797400,10.287183,19357579
2000-04-19,24.222500,24.489500,23.925900,24.113800,10.423959,14994704
2000-04-20,24.113800,24.914600,24.024799,24.420200,10.556408,14851391
2000-04-21,24.598200,24.598200,24.598200,24.598200,10.633356,0
2000-04-24,24.598200,24.598200,24.598200,24.598200,10.633356,0
2000-04-25,24.074200,24.469700,23.965500,24.163200,10.445312,13725407
2000-04-26,24.519100,24.934299,24.291700,24.568501,10.620516,21914145
2000-04-27,24.449900,24.756399,23.728201,23.728201,10.257272,14543200
2000-04-28,24.173100,24.499300,23.975300,24.202700,10.462385,18188518
2000-05-01,24.598200,24.598200,24.598200,24.598200,10.633356,0
2000-05-02,25.507799,26.585400,24.766300,26.437099,11.428279,30894327
2000-05-03,26.190001,27.702600,26.081200,26.476700,11.445396,23555576
2000-05-04,26.180099,26.447001,25.754900,25.853800,11.176127,14599326
2000-05-05,25.705500,26.002100,25.260599,25.784599,11.146214,23181307
2000-05-08,24.716801,24.964001,23.906099,24.074200,10.406840,29815235
2000-05-09,26.308599,26.308599,26.308599,26.308599,11.372730,0
2000-05-10,26.308599,26.308599,26.308599,26.308599,11.372730,0
2000-05-11,22.235300,23.214100,21.918900,23.115200,9.992281,34755105
2000-05-12,23.629299,23.876499,23.490900,23.747900,10.265787,17525306
2000-05-15,23.678699,23.985201,23.352501,23.352501,10.094862,10068839
2000-05-16,23.728201,24.420200,23.639200,24.420200,10.556408,17504591
2000-05-17,24.420200,24.420200,22.966900,23.016300,9.949528,29049310
2000-05-18,22.937201,23.668800,22.739500,22.798800,9.855508,19999388
2000-05-19,22.986700,23.125099,21.177401,21.424601,9.261467,28860097
2000-05-22,21.553101,21.889200,20.208500,20.327101,8.787037,23948608
2000-05-23,20.861000,21.187300,20.020599,20.218399,8.740047,21861428
2000-05-24,19.793200,20.366699,19.704300,19.921801,8.611835,24350834
2000-05-25,20.287600,21.197201,20.168900,20.811600,8.996478,27952477
2000-05-26,20.445801,21.088400,20.228300,20.465500,8.846865,25287098
2000-05-29,20.613800,21.493799,20.613800,21.404800,9.252908,15735444
2000-05-30,21.691500,22.502199,21.572901,22.077101,9.543528,30422412
2000-05-31,22.640600,22.986700,21.750799,21.750799,9.402474,29052395
2000-06-01,21.622299,22.017799,21.118099,21.948601,9.487981,24791687
2000-06-02,22.235300,23.619400,22.077101,22.966900,9.928174,36737761
2000-06-05,23.135000,23.332701,22.541800,22.709801,9.817037,17220848
2000-06-06,22.828501,23.461201,22.541800,22.620899,9.778606,27770212
2000-06-07,22.433001,22.611000,21.671700,21.750799,9.402474,22478295
2000-06-08,22.096901,23.026199,21.997999,22.442900,9.701657,24611223
2000-06-09,22.690100,23.451300,22.601101,22.838400,9.872623,22584933
2000-06-12,23.233801,23.372200,22.699900,22.818600,9.864066,11806079
2000-06-13,22.640600,23.174500,22.304501,22.462700,9.710217,19254218
2000-06-14,22.699900,23.332701,22.571400,22.838400,9.872623,22935918
2000-06-15,22.788900,23.065800,22.749399,22.749399,9.834153,17165754
2000-06-16,22.759300,22.917500,21.503700,21.503700,9.295661,43002011
2000-06-19,20.514999,20.514999,20.514999,20.514999,8.868261,0
2000-06-20,21.572901,21.780500,21.137800,21.157600,9.146045,22083240
2000-06-21,20.791800,20.851101,20.129400,20.168900,8.718649,33088903
2000-06-22,20.317200,21.167500,20.277700,20.900600,9.034949,37603871
2000-06-23,20.762100,21.434500,20.475401,20.811600,8.996478,31813781
2000-06-26,20.613800,21.137800,20.287600,20.317200,8.782757,26911668
2000-06-27,20.554501,21.385000,20.505100,21.256500,9.188798,33901719
2000-06-28,21.503700,22.264900,21.365200,21.997999,9.509335,28339247
2000-06-29,22.136400,22.344000,21.207100,21.256500,9.188798,24632160
2000-06-30,21.731100,22.759300,21.503700,22.245199,9.616197,39443568
2000-07-03,22.531900,23.233801,22.166100,23.233801,10.043550,25697375
2000-07-04,23.332701,24.271900,23.184401,24.064301,10.402562,34329535
2000-07-05,23.827000,24.370800,23.550200,23.728201,10.257272,32856683
2000-07-06,23.293100,24.034700,23.016300,23.728201,10.257272,24693302
2000-07-07,20.514999,20.514999,20.514999,20.514999,8.868261,0
2000-07-10,24.420200,24.528999,23.965500,24.173100,10.449593,15660222
2000-07-11,24.202700,24.608101,23.975300,24.499300,10.590600,21077094
2000-07-12,24.598200,25.339701,24.548800,24.776199,10.710299,25627281
2000-07-13,25.033199,25.250700,24.459801,24.815701,10.727378,25684165
2000-07-14,24.469700,25.211201,24.153299,25.211201,10.898346,39366191
2000-07-17,25.112301,25.656099,24.993700,25.201300,10.894066,25420812
2000-07-18,24.964001,25.062901,24.024799,24.034700,10.389764,35130537
2000-07-19,24.449900,24.608101,23.728201,24.321400,10.513702,50801258
2000-07-20,24.271900,24.884899,24.074200,24.618000,10.641916,27155196
2000-07-21,24.489500,24.815701,24.222500,24.232401,10.475227,40901662
2000-07-24,20.514999,20.514999,20.514999,20.514999,8.868261,0
2000-07-25,23.728201,23.985201,23.243700,23.283300,10.064946,34920387
2000-07-26,23.293100,23.935801,23.283300,23.471100,10.146132,25877697
2000-07-27,23.471100,23.471100,23.471100,23.471100,10.146132,0
2000-07-28,23.678699,23.698500,22.719700,22.838400,9.872623,27346432
2000-07-31,22.976801,23.105301,21.928801,22.442900,9.701657,36788314
2000-08-01,22.739500,22.808701,22.294600,22.571400,9.757206,31002917
2000-08-02,22.640600,22.887800,22.413200,22.640600,9.787122,33634897
2000-08-03,22.591200,22.640600,21.731100,21.750799,9.402474,25273109
2000-08-04,22.116600,22.611000,22.007900,22.433001,9.697380,23558004
2000-08-07,22.521999,22.660400,22.393499,22.393499,9.680302,11587918
2000-08-08,22.561501,23.263500,22.274799,23.135000,10.000841,19730937
2000-08-09,23.135000,24.262100,23.135000,23.718300,10.252992,38349921
2000-08-10,24.024799,24.934299,23.955601,24.697100,10.676107,35561529
2000-08-11,24.469700,24.558701,23.935801,24.252199,10.483788,22553244
2000-08-14,24.489500,24.993700,24.380699,24.736601,10.693184,17791713
2000-08-15,24.865101,25.003599,24.469700,24.469700,10.577806,13737069
2000-08-16,24.440001,25.052999,24.420200,24.954100,10.787203,24015880
2000-08-17,24.964001,25.043100,23.431601,23.629299,10.214518,33298891
2000-08-18,23.283300,23.421700,22.274799,22.373699,9.671744,54358569
2000-08-21,22.344000,22.917500,21.849701,22.531900,9.740130,31274867
2000-08-22,22.650499,22.828501,21.474001,21.474001,9.282819,40990316
2000-08-23,21.553101,21.553101,20.416100,20.643499,8.923810,45529984
2000-08-24,20.801701,21.029100,20.485300,20.712700,8.953726,47472586
2000-08-25,20.959900,21.701401,20.801701,21.157600,9.146045,40528223
2000-08-28,21.553101,21.790400,21.355400,21.691500,9.376841,17481358
2000-08-29,21.790400,21.800301,21.355400,21.533300,9.308454,18909483
2000-08-30,21.503700,21.543200,21.157600,21.385000,9.244348,23603651
2000-08-31,21.483900,21.553101,20.801701,21.355400,9.231553,26898206
2000-09-01,21.721201,23.233801,21.503700,22.947100,9.919617,42985788
2000-09-04,23.431601,24.173100,23.233801,24.113800,10.423959,27063781
2000-09-05,23.886400,24.301600,23.322800,23.481001,10.150411,32247493
2000-09-06,23.431601,23.718300,23.283300,23.510700,10.163249,15202912
2000-09-07,23.352501,23.629299,23.016300,23.629299,10.214518,23115674
2000-09-08,23.579901,23.767700,23.006399,23.065800,9.970925,15867226
2000-09-11,22.947100,23.471100,22.788900,23.431601,10.129056,19352521
2000-09-12,23.283300,23.846800,23.214100,23.728201,10.257272,19249717
2000-09-13,23.649099,24.004999,23.144800,23.273399,10.060667,24160124
2000-09-14,23.579901,24.163200,23.441500,24.163200,10.445312,23200130
2000-09-15,24.153299,24.321400,23.807301,24.271900,10.492303,34272812
2000-09-18,23.728201,23.866600,23.431601,23.431601,10.129056,24099436
2000-09-19,23.322800,23.490900,22.739500,23.085501,9.979445,26469085
2000-09-20,23.372200,23.530399,22.363800,22.393499,9.680302,24757196
2000-09-21,22.541800,22.778999,21.721201,22.146299,9.573442,32545438
2000-09-22,21.711300,22.877899,21.503700,22.838400,9.872623,8783303
2000-09-25,23.223900,23.639200,23.085501,23.530399,10.171764,26018290
2000-09-26,23.135000,23.421700,22.591200,22.591200,9.765766,25665453
2000-09-27,22.581301,22.937201,22.225401,22.393499,9.680302,20323307
2000-09-28,22.591200,22.739500,22.057301,22.185801,9.590519,23129602
2000-09-29,22.531900,22.670300,22.195700,22.195700,9.594799,16394407
2000-10-02,22.344000,23.095400,22.077101,23.095400,9.983722,17000451
2000-10-03,22.937201,23.688601,22.877899,23.530399,10.171764,20259878
2000-10-04,23.392000,23.451300,22.947100,23.174500,10.017914,19134806
2000-10-05,23.431601,23.599600,23.352501,23.431601,10.129056,20110901
2000-10-06,23.471100,23.540300,22.808701,22.996500,9.940968,16674570
2000-10-09,22.749399,22.838400,22.166100,22.294600,9.637548,20286904
2000-10-10,22.541800,22.640600,22.344000,22.393499,9.680302,14304527
2000-10-11,22.294600,22.344000,21.582800,21.701401,9.381120,33050660
2000-10-12,20.514999,20.514999,20.514999,20.514999,8.868261,0
2000-10-13,21.029100,21.315800,20.920300,21.088400,9.116132,36323590
2000-10-16,21.750799,21.750799,21.098301,21.157600,9.146045,28682707
2000-10-17,21.078501,21.256500,20.564400,20.564400,8.889618,28246820
2000-10-18,20.514999,20.742399,19.032000,19.822901,8.569079,43168254
2000-10-19,20.267799,21.236700,19.941500,21.009300,9.081941,33570609
2000-10-20,21.543200,21.790400,21.157600,21.207100,9.167445,35540763
2000-10-23,21.444300,21.820000,21.256500,21.256500,9.188798,24211313
2000-10-24,21.355400,22.561501,21.335600,22.433001,9.697380,39497954
2000-10-25,22.294600,22.848200,22.067200,22.294600,9.637548,32504807
2000-10-26,22.047400,22.798800,21.899099,22.531900,9.740130,29920547
2000-10-27,22.818600,23.223900,22.601101,22.957001,9.923893,28157661
2000-10-30,22.838400,23.065800,22.195700,22.195700,9.594799,16084052
2000-10-31,20.514999,20.514999,20.514999,20.514999,8.868261,0
2000-11-01,20.514999,20.514999,20.514999,20.514999,8.868261,0
2000-11-02,22.057301,22.788900,22.057301,22.393499,9.680302,26240183
2000-11-03,22.601101,22.690100,22.156200,22.294600,9.637548,21035099
2000-11-06,22.492300,22.709801,22.334101,22.482401,9.718735,17481035
2000-11-07,22.482401,22.561501,22.245199,22.314400,9.646111,13433157
2000-11-08,22.433001,22.719700,22.294600,22.442900,9.701657,14608388
2000-11-09,22.245199,22.344000,21.147699,21.305901,9.210155,25305577
2000-11-10,21.394899,21.444300,20.317200,20.465500,8.846865,31746226
2000-11-13,20.317200,20.870899,19.773500,20.168900,8.718649,24979160
2000-11-14,20.564400,21.750799,20.485300,21.681601,9.372562,32366380
2000-11-15,21.800301,22.077101,21.118099,21.523399,9.304174,31508442
2000-11-16,21.454201,21.493799,20.633600,20.861000,9.017834,24956261
2000-11-17,20.663300,20.742399,20.168900,20.267799,8.761403,27175092
2000-11-20,20.485300,20.613800,19.575701,19.773500,8.547724,22368086
2000-11-21,19.704300,19.704300,18.834200,19.180300,8.291295,47545694
2000-11-22,19.229700,19.279100,18.201500,18.290501,7.906651,43870721
2000-11-23,18.339899,18.468399,17.855400,18.191601,7.863898,29158365
2000-11-24,18.488199,19.358200,18.280600,19.348400,8.363963,33659162
2000-11-27,19.575701,19.743799,18.883699,18.883699,8.163079,23204561
2000-11-28,18.893600,18.923201,17.914801,17.993900,7.778436,32092963
2000-11-29,17.924700,18.774900,17.588499,18.399200,7.953640,32770689
2000-11-30,18.478300,18.478300,17.697300,17.904900,7.739964,30708148
2000-12-01,18.092699,18.507999,17.954300,18.369600,7.940844,27515032
2000-12-04,18.369600,18.379400,17.558800,17.815901,7.701491,18018047
2000-12-05,18.092699,19.180300,18.043301,19.081400,8.248545,24593998
2000-12-06,null,null,null,null,null,null
2000-12-07,18.982500,19.279100,18.557400,18.844101,8.145961,38661955
2000-12-08,null,null,null,null,null,null
2000-12-11,19.328600,19.971201,19.289000,19.921801,8.611835,39395038
2000-12-12,19.911900,20.445801,19.773500,20.317200,8.782757,32953378
2000-12-13,20.435900,20.495199,19.822901,20.030500,8.658819,32725831
2000-12-14,20.030500,20.030500,19.387899,19.387899,8.381038,27056620
2000-12-15,19.130800,19.200001,18.191601,18.191601,7.863898,84459034
2000-12-18,18.191601,18.745300,17.845600,17.895000,7.735684,40387833
2000-12-19,17.895000,18.606800,17.895000,18.488199,7.992114,55111749
2000-12-20,17.944401,18.577200,17.331400,17.400700,7.522007,36600496
2000-12-21,17.301800,17.835699,16.817301,17.301800,7.479254,34000043
2000-12-22,17.410500,17.647800,17.212799,17.519300,7.573276,31062916
2000-12-25,null,null,null,null,null,null
2000-12-26,null,null,null,null,null,null
2000-12-27,17.489599,17.776400,17.341299,17.499500,7.564716,16880968
2000-12-28,17.647800,17.796101,17.104099,17.331400,7.492050,17527319
2000-12-29,17.331400,17.549000,17.222700,17.400700,7.522007,41707540
2001-01-01,null,null,null,null,null,null
2001-01-02,17.568701,17.707100,17.054600,17.242500,7.453619,19053272
2001-01-03,17.094200,17.549000,17.054600,17.549000,7.586113,24249374
2001-01-04,19.476900,19.476900,18.587099,19.002300,8.214349,43377727
2001-01-05,18.587099,19.259399,18.567301,18.933100,8.184435,42799407
2001-01-08,18.764999,18.764999,18.428900,18.567301,8.026307,20919550
2001-01-09,18.794701,18.982500,18.221300,18.498100,7.996394,29525837
2001-01-10,18.685900,18.715599,18.290501,18.458500,7.979274,26880313
2001-01-11,18.409100,18.933100,18.330000,18.933100,8.184435,25778848
2001-01-12,19.170401,19.990999,19.130800,19.961300,8.628908,96593876
2001-01-15,19.941500,20.267799,19.822901,19.971201,8.633188,54841721
2001-01-16,19.882200,19.971201,19.298901,19.298901,8.342565,33883928
2001-01-17,19.417500,20.643499,19.417500,20.643499,8.923810,80883051
2001-01-18,20.465500,20.673201,20.168900,20.534700,8.876776,32342125
2001-01-19,20.861000,21.503700,20.544600,20.594101,8.902457,43043501
2001-01-22,20.534700,20.950001,20.317200,20.742399,8.966562,25545727
2001-01-23,20.445801,20.940100,20.228300,20.831400,9.005037,25659455
2001-01-24,null,null,null,null,null,null
2001-01-25,20.722601,20.900600,20.465500,20.653400,8.928091,25858065
2001-01-26,null,null,null,null,null,null
2001-01-29,20.633600,20.692900,20.247999,20.505100,8.863982,15555445
2001-01-30,20.643499,20.683100,20.247999,20.247999,8.752842,19369999
2001-01-31,20.366699,20.465500,20.030500,20.337000,8.791314,25189280
2001-02-01,20.159100,20.376600,20.089800,20.218399,8.740047,28367558
2001-02-02,20.208500,20.297501,19.575701,19.575701,8.462218,20379675
2001-02-05,19.417500,19.556000,19.140699,19.496700,8.428070,20564175
2001-02-06,19.645000,19.654800,19.298901,19.625200,8.483620,22110732
2001-02-07,19.447201,19.466999,19.002300,19.180300,8.291295,19185125
2001-02-08,19.259399,19.575701,19.022100,19.447201,8.406672,13249123
2001-02-09,19.279100,19.378000,18.774900,18.972700,8.201554,21507580
2001-02-12,18.863899,19.328600,18.814501,19.180300,8.291295,18435647
2001-02-13,19.348400,19.348400,18.695801,18.834200,8.141684,17380091
2001-02-14,18.616699,18.626600,17.598400,17.707100,7.654459,53824075
2001-02-15,17.974100,18.250900,17.716999,18.092699,7.821146,33580127
2001-02-16,18.092699,18.369600,17.766500,18.211399,7.872458,29754992
2001-02-19,18.132299,18.676100,18.122400,18.409100,7.957920,21819533
2001-02-20,18.409100,18.705700,18.023500,18.023500,7.791234,23615758
2001-02-21,17.944401,18.043301,17.262199,17.657700,7.633104,33215912
2001-02-22,17.380899,17.934500,17.104099,17.301800,7.479254,35837120
2001-02-23,17.499500,17.845600,16.936001,17.123800,7.402308,51242161
2001-02-26,17.123800,17.974100,17.123800,17.756599,7.675858,27837818
2001-02-27,17.983999,18.389299,17.736799,18.240999,7.885253,38198364
2001-02-28,17.934500,18.715599,17.934500,18.339899,7.928006,35471256
2001-03-01,18.073000,18.537600,17.895000,18.537600,8.013467,26018219
2001-03-02,18.597000,18.913300,18.537600,18.863899,8.154520,28165408
2001-03-05,18.982500,19.318701,18.943001,19.229700,8.312652,22553304
2001-03-06,19.219801,19.546101,19.071501,19.457100,8.410951,33046584
2001-03-07,19.279100,19.595501,19.081400,19.378000,8.376758,30636952
2001-03-08,19.575701,19.575701,18.676100,18.784800,8.120330,30797581
2001-03-09,18.636499,18.685900,18.201500,18.409100,7.957920,27021624
2001-03-12,18.250900,18.250900,17.776400,17.895000,7.735684,20572085
2001-03-13,17.647800,18.330000,17.598400,18.122400,7.833985,35553963
2001-03-14,null,null,null,null,null,null
2001-03-15,18.092699,18.389299,17.855400,18.161900,7.851061,26116502
2001-03-16,18.043301,18.102600,17.637899,17.895000,7.735684,45119333
2001-03-19,17.983999,18.112499,17.796101,17.796101,7.692931,22647764
2001-03-20,17.993900,18.270700,17.430300,17.549000,7.586113,46393029
2001-03-21,17.351200,17.400700,16.590000,16.629499,7.188631,53224433
2001-03-22,16.708599,16.738300,15.769400,15.769400,6.816825,49398014
2001-03-23,16.233999,16.570200,16.145000,16.412001,7.094610,31684507
2001-03-26,16.906300,17.301800,16.629499,17.301800,7.479254,27118511
2001-03-27,17.183100,17.895000,17.005199,17.895000,7.735684,36731844
2001-03-28,17.914801,17.924700,17.519300,17.618200,7.616026,36679238
2001-03-29,17.311701,17.815901,17.034800,17.815901,7.701491,25532214
2001-03-30,17.716999,18.191601,17.598400,17.993900,7.778436,37124046
2001-04-02,17.993900,18.132299,17.469900,18.003700,7.782674,32057875
2001-04-03,17.628000,17.786200,17.331400,17.351200,7.500609,35229306
2001-04-04,17.173300,17.697300,16.767900,17.647800,7.628824,56803571
2001-04-05,17.657700,18.389299,17.618200,18.191601,7.863898,42821649
2001-04-06,18.438801,18.557400,17.825800,18.191601,7.863898,25985913
2001-04-09,17.993900,18.626600,17.944401,18.438801,7.970760,22323947
2001-04-10,18.468399,19.249500,18.448700,19.229700,8.312652,35252812
2001-04-11,19.229700,19.565800,19.051701,19.289000,8.338284,33767479
2001-04-12,19.249500,19.427401,19.121000,19.249500,8.321208,14692430
2001-04-13,null,null,null,null,null,null
2001-04-16,null,null,null,null,null,null
2001-04-17,18.913300,18.972700,18.428900,18.784800,8.120330,35447942
2001-04-18,19.111099,19.743799,19.111099,19.625200,8.483620,30129241
2001-04-19,19.773500,19.990999,19.447201,19.872299,8.590437,38276681
2001-04-20,19.763599,19.971201,19.180300,19.229700,8.312652,33262894
2001-04-23,19.229700,19.229700,17.954300,18.043301,7.799792,45132360
2001-04-24,18.073000,18.537600,18.003700,18.250900,7.889534,37608271
2001-04-25,18.142200,18.221300,17.746700,17.993900,7.778436,27165210
2001-04-26,18.211399,18.379400,17.914801,18.280600,7.902371,32482313
2001-04-27,18.191601,18.844101,18.132299,18.587099,8.034867,35387204
2001-04-30,18.685900,18.883699,18.656300,18.863899,8.154520,25390236
2001-05-01,null,null,null,null,null,null
2001-05-02,19.032000,19.180300,18.794701,18.854000,8.150242,20231902
2001-05-03,18.834200,18.972700,18.142200,18.231100,7.880974,30270238
2001-05-04,18.300400,18.517900,18.023500,18.478300,7.987833,27408637
2001-05-07,null,null,null,null,null,null
2001-05-08,18.409100,18.854000,18.349800,18.794701,8.124607,24377324
2001-05-09,18.616699,18.735399,18.300400,18.567301,8.026307,25947943
2001-05-10,18.537600,18.982500,18.458500,18.764999,8.111771,25887357
2001-05-11,18.695801,18.863899,18.349800,18.389299,7.949360,25938031
2001-05-14,18.409100,18.517900,17.993900,18.033400,7.795510,28926023
2001-05-15,18.171801,18.458500,17.974100,18.438801,7.970760,21303549
2001-05-16,18.339899,18.527800,17.776400,17.993900,7.778436,45222117
2001-05-17,18.339899,18.428900,17.934500,17.944401,7.757039,36471252
2001-05-18,17.944401,18.132299,17.845600,17.944401,7.757039,29914873
2001-05-21,18.092699,18.132299,17.746700,18.023500,7.791234,22032627
2001-05-22,18.132299,18.191601,17.865299,18.142200,7.842544,74856463
2001-05-23,18.043301,18.240999,17.914801,17.944401,7.757039,23180731
2001-05-24,17.904900,18.073000,17.825800,17.865299,7.722845,18457342
2001-05-25,17.855400,17.934500,17.371000,17.489599,7.560437,30470415
2001-05-28,17.549000,17.796101,17.430300,17.746700,7.671577,16513992
2001-05-29,17.746700,17.924700,17.469900,17.588499,7.603190,21998915
2001-05-30,17.499500,17.647800,16.995300,17.123800,7.402308,30268751
2001-05-31,17.153500,17.282000,16.886600,17.173300,7.423706,30969670
2001-06-01,17.183100,17.193001,16.787701,16.896400,7.304008,35620153
2001-06-04,17.005199,17.380899,16.965599,17.380899,7.513446,21408316
2001-06-05,17.469900,17.568701,17.222700,17.400700,7.522007,21805585
2001-06-06,17.519300,17.529200,17.044701,17.094200,7.389512,27062628
2001-06-07,17.094200,17.272100,17.005199,17.054600,7.372395,20289605
2001-06-08,17.202900,17.479700,17.163401,17.351200,7.500609,21483214
2001-06-11,17.282000,17.539101,17.212799,17.311701,7.483535,20595024
2001-06-12,17.321600,17.321600,16.767900,16.916201,7.312566,38416323
2001-06-13,17.104099,17.123800,16.787701,17.084299,7.385232,30594329
2001-06-14,16.886600,17.005199,16.827200,16.896400,7.304008,19031667
2001-06-15,16.807400,16.837099,16.095600,16.362600,7.073253,54661914
2001-06-18,16.263700,16.263700,15.027800,15.077300,6.517642,62055749
2001-06-19,15.215700,15.364000,14.859800,15.027800,6.496245,67154569
2001-06-20,14.889400,14.968500,14.434600,14.780700,6.389430,63748744
2001-06-21,15.077300,15.166300,14.513700,14.622500,6.321042,46441609
2001-06-22,14.760900,14.929000,14.671900,14.731200,6.368030,35099759
2001-06-25,14.780700,14.968500,14.662000,14.958600,6.466332,29300930
2001-06-26,14.859800,14.889400,14.266600,14.385200,6.218460,37733772
2001-06-27,14.434600,14.553300,14.058900,14.128100,6.107320,33260436
2001-06-28,14.236900,14.681800,13.811800,14.454400,6.248374,52508899
2001-06-29,14.582900,14.662000,14.316000,14.395100,6.222740,40101277
2001-07-02,14.335800,15.057500,14.286300,14.988300,6.479170,31366677
2001-07-03,15.037700,15.195900,14.810300,14.909200,6.444977,38181756
2001-07-04,14.770800,14.879500,14.612600,14.642300,6.329600,20491158
2001-07-05,14.454400,14.602700,14.335800,14.385200,6.218460,29707879
